Kategori: Nyheter

Tid,Geo: Sverige
2021-10-09T09:12:00+02:00,89
2021-10-09T09:20:00+02:00,71
2021-10-09T09:28:00+02:00,71
2021-10-09T09:36:00+02:00,82
2021-10-09T09:44:00+02:00,92
2021-10-09T09:52:00+02:00,70
2021-10-09T10:00:00+02:00,78
2021-10-09T10:08:00+02:00,81
2021-10-09T10:16:00+02:00,67
2021-10-09T10:24:00+02:00,61
2021-10-09T10:32:00+02:00,59
2021-10-09T10:40:00+02:00,63
2021-10-09T10:48:00+02:00,66
2021-10-09T10:56:00+02:00,68
2021-10-09T11:04:00+02:00,74
2021-10-09T11:12:00+02:00,67
2021-10-09T11:20:00+02:00,64
2021-10-09T11:28:00+02:00,70
2021-10-09T11:36:00+02:00,53
2021-10-09T11:44:00+02:00,60
2021-10-09T11:52:00+02:00,53
2021-10-09T12:00:00+02:00,40
2021-10-09T12:08:00+02:00,62
2021-10-09T12:16:00+02:00,68
2021-10-09T12:24:00+02:00,47
2021-10-09T12:32:00+02:00,56
2021-10-09T12:40:00+02:00,62
2021-10-09T12:48:00+02:00,50
2021-10-09T12:56:00+02:00,50
2021-10-09T13:04:00+02:00,64
2021-10-09T13:12:00+02:00,40
2021-10-09T13:20:00+02:00,56
2021-10-09T13:28:00+02:00,43
2021-10-09T13:36:00+02:00,55
2021-10-09T13:44:00+02:00,40
2021-10-09T13:52:00+02:00,45
2021-10-09T14:00:00+02:00,45
2021-10-09T14:08:00+02:00,53
2021-10-09T14:16:00+02:00,40
2021-10-09T14:24:00+02:00,60
2021-10-09T14:32:00+02:00,32
2021-10-09T14:40:00+02:00,50
2021-10-09T14:48:00+02:00,33
2021-10-09T14:56:00+02:00,47
2021-10-09T15:04:00+02:00,45
2021-10-09T15:12:00+02:00,38
2021-10-09T15:20:00+02:00,62
2021-10-09T15:28:00+02:00,40
2021-10-09T15:36:00+02:00,53
2021-10-09T15:44:00+02:00,44
2021-10-09T15:52:00+02:00,49
2021-10-09T16:00:00+02:00,45
2021-10-09T16:08:00+02:00,37
2021-10-09T16:16:00+02:00,55
2021-10-09T16:24:00+02:00,52
2021-10-09T16:32:00+02:00,54
2021-10-09T16:40:00+02:00,50
2021-10-09T16:48:00+02:00,45
2021-10-09T16:56:00+02:00,49
2021-10-09T17:04:00+02:00,52
2021-10-09T17:12:00+02:00,53
2021-10-09T17:20:00+02:00,54
2021-10-09T17:28:00+02:00,57
2021-10-09T17:36:00+02:00,54
2021-10-09T17:44:00+02:00,41
2021-10-09T17:52:00+02:00,55
2021-10-09T18:00:00+02:00,35
2021-10-09T18:08:00+02:00,47
2021-10-09T18:16:00+02:00,52
2021-10-09T18:24:00+02:00,46
2021-10-09T18:32:00+02:00,54
2021-10-09T18:40:00+02:00,47
2021-10-09T18:48:00+02:00,65
2021-10-09T18:56:00+02:00,81
2021-10-09T19:04:00+02:00,45
2021-10-09T19:12:00+02:00,56
2021-10-09T19:20:00+02:00,50
2021-10-09T19:28:00+02:00,50
2021-10-09T19:36:00+02:00,56
2021-10-09T19:44:00+02:00,75
2021-10-09T19:52:00+02:00,59
2021-10-09T20:00:00+02:00,67
2021-10-09T20:08:00+02:00,63
2021-10-09T20:16:00+02:00,86
2021-10-09T20:24:00+02:00,88
2021-10-09T20:32:00+02:00,68
2021-10-09T20:40:00+02:00,82
2021-10-09T20:48:00+02:00,54
2021-10-09T20:56:00+02:00,76
2021-10-09T21:04:00+02:00,53
2021-10-09T21:12:00+02:00,75
2021-10-09T21:20:00+02:00,57
2021-10-09T21:28:00+02:00,77
2021-10-09T21:36:00+02:00,63
2021-10-09T21:44:00+02:00,70
2021-10-09T21:52:00+02:00,53
2021-10-09T22:00:00+02:00,76
2021-10-09T22:08:00+02:00,73
2021-10-09T22:16:00+02:00,68
2021-10-09T22:24:00+02:00,59
2021-10-09T22:32:00+02:00,59
2021-10-09T22:40:00+02:00,53
2021-10-09T22:48:00+02:00,34
2021-10-09T22:56:00+02:00,56
2021-10-09T23:04:00+02:00,55
2021-10-09T23:12:00+02:00,66
2021-10-09T23:20:00+02:00,44
2021-10-09T23:28:00+02:00,34
2021-10-09T23:36:00+02:00,54
2021-10-09T23:44:00+02:00,58
2021-10-09T23:52:00+02:00,37
2021-10-10T00:00:00+02:00,52
2021-10-10T00:08:00+02:00,37
2021-10-10T00:16:00+02:00,47
2021-10-10T00:24:00+02:00,37
2021-10-10T00:32:00+02:00,28
2021-10-10T00:40:00+02:00,29
2021-10-10T00:48:00+02:00,24
2021-10-10T00:56:00+02:00,22
2021-10-10T01:04:00+02:00,14
2021-10-10T01:12:00+02:00,25
2021-10-10T01:20:00+02:00,24
2021-10-10T01:28:00+02:00,17
2021-10-10T01:36:00+02:00,20
2021-10-10T01:44:00+02:00,18
2021-10-10T01:52:00+02:00,7
2021-10-10T02:00:00+02:00,13
2021-10-10T02:08:00+02:00,17
2021-10-10T02:16:00+02:00,10
2021-10-10T02:24:00+02:00,15
2021-10-10T02:32:00+02:00,10
2021-10-10T02:40:00+02:00,8
2021-10-10T02:48:00+02:00,4
2021-10-10T02:56:00+02:00,13
2021-10-10T03:04:00+02:00,0
2021-10-10T03:12:00+02:00,11
2021-10-10T03:20:00+02:00,9
2021-10-10T03:28:00+02:00,11
2021-10-10T03:36:00+02:00,15
2021-10-10T03:44:00+02:00,22
2021-10-10T03:52:00+02:00,6
2021-10-10T04:00:00+02:00,9
2021-10-10T04:08:00+02:00,12
2021-10-10T04:16:00+02:00,9
2021-10-10T04:24:00+02:00,13
2021-10-10T04:32:00+02:00,13
2021-10-10T04:40:00+02:00,12
2021-10-10T04:48:00+02:00,0
2021-10-10T04:56:00+02:00,19
2021-10-10T05:04:00+02:00,12
2021-10-10T05:12:00+02:00,21
2021-10-10T05:20:00+02:00,11
2021-10-10T05:28:00+02:00,15
2021-10-10T05:36:00+02:00,15
2021-10-10T05:44:00+02:00,24
2021-10-10T05:52:00+02:00,12
2021-10-10T06:00:00+02:00,18
2021-10-10T06:08:00+02:00,19
2021-10-10T06:16:00+02:00,23
2021-10-10T06:24:00+02:00,34
2021-10-10T06:32:00+02:00,50
2021-10-10T06:40:00+02:00,56
2021-10-10T06:48:00+02:00,20
2021-10-10T06:56:00+02:00,34
2021-10-10T07:04:00+02:00,57
2021-10-10T07:12:00+02:00,52
2021-10-10T07:20:00+02:00,55
2021-10-10T07:28:00+02:00,61
2021-10-10T07:36:00+02:00,64
2021-10-10T07:44:00+02:00,78
2021-10-10T07:52:00+02:00,54
2021-10-10T08:00:00+02:00,88
