Kategori: Nyheter

Tid,Geo: Sverige
2018-06-30T12:24:00+02:00,58
2018-06-30T12:32:00+02:00,67
2018-06-30T12:40:00+02:00,51
2018-06-30T12:48:00+02:00,60
2018-06-30T12:56:00+02:00,63
2018-06-30T13:04:00+02:00,49
2018-06-30T13:12:00+02:00,61
2018-06-30T13:20:00+02:00,68
2018-06-30T13:28:00+02:00,59
2018-06-30T13:36:00+02:00,62
2018-06-30T13:44:00+02:00,56
2018-06-30T13:52:00+02:00,53
2018-06-30T14:00:00+02:00,40
2018-06-30T14:08:00+02:00,44
2018-06-30T14:16:00+02:00,53
2018-06-30T14:24:00+02:00,65
2018-06-30T14:32:00+02:00,57
2018-06-30T14:40:00+02:00,47
2018-06-30T14:48:00+02:00,56
2018-06-30T14:56:00+02:00,54
2018-06-30T15:04:00+02:00,46
2018-06-30T15:12:00+02:00,52
2018-06-30T15:20:00+02:00,54
2018-06-30T15:28:00+02:00,61
2018-06-30T15:36:00+02:00,40
2018-06-30T15:44:00+02:00,43
2018-06-30T15:52:00+02:00,38
2018-06-30T16:00:00+02:00,53
2018-06-30T16:08:00+02:00,64
2018-06-30T16:16:00+02:00,72
2018-06-30T16:24:00+02:00,71
2018-06-30T16:32:00+02:00,55
2018-06-30T16:40:00+02:00,52
2018-06-30T16:48:00+02:00,52
2018-06-30T16:56:00+02:00,55
2018-06-30T17:04:00+02:00,45
2018-06-30T17:12:00+02:00,47
2018-06-30T17:20:00+02:00,76
2018-06-30T17:28:00+02:00,70
2018-06-30T17:36:00+02:00,56
2018-06-30T17:44:00+02:00,53
2018-06-30T17:52:00+02:00,66
2018-06-30T18:00:00+02:00,65
2018-06-30T18:08:00+02:00,60
2018-06-30T18:16:00+02:00,57
2018-06-30T18:24:00+02:00,51
2018-06-30T18:32:00+02:00,51
2018-06-30T18:40:00+02:00,68
2018-06-30T18:48:00+02:00,55
2018-06-30T18:56:00+02:00,48
2018-06-30T19:04:00+02:00,46
2018-06-30T19:12:00+02:00,55
2018-06-30T19:20:00+02:00,66
2018-06-30T19:28:00+02:00,35
2018-06-30T19:36:00+02:00,63
2018-06-30T19:44:00+02:00,65
2018-06-30T19:52:00+02:00,68
2018-06-30T20:00:00+02:00,47
2018-06-30T20:08:00+02:00,68
2018-06-30T20:16:00+02:00,65
2018-06-30T20:24:00+02:00,51
2018-06-30T20:32:00+02:00,55
2018-06-30T20:40:00+02:00,72
2018-06-30T20:48:00+02:00,70
2018-06-30T20:56:00+02:00,72
2018-06-30T21:04:00+02:00,81
2018-06-30T21:12:00+02:00,63
2018-06-30T21:20:00+02:00,80
2018-06-30T21:28:00+02:00,73
2018-06-30T21:36:00+02:00,80
2018-06-30T21:44:00+02:00,72
2018-06-30T21:52:00+02:00,87
2018-06-30T22:00:00+02:00,91
2018-06-30T22:08:00+02:00,100
2018-06-30T22:16:00+02:00,81
2018-06-30T22:24:00+02:00,85
2018-06-30T22:32:00+02:00,78
2018-06-30T22:40:00+02:00,73
2018-06-30T22:48:00+02:00,76
2018-06-30T22:56:00+02:00,74
2018-06-30T23:04:00+02:00,76
2018-06-30T23:12:00+02:00,71
2018-06-30T23:20:00+02:00,69
2018-06-30T23:28:00+02:00,81
2018-06-30T23:36:00+02:00,83
2018-06-30T23:44:00+02:00,63
2018-06-30T23:52:00+02:00,59
2018-07-01T00:00:00+02:00,59
2018-07-01T00:08:00+02:00,54
2018-07-01T00:16:00+02:00,45
2018-07-01T00:24:00+02:00,31
2018-07-01T00:32:00+02:00,26
2018-07-01T00:40:00+02:00,40
2018-07-01T00:48:00+02:00,32
2018-07-01T00:56:00+02:00,41
2018-07-01T01:04:00+02:00,29
2018-07-01T01:12:00+02:00,31
2018-07-01T01:20:00+02:00,33
2018-07-01T01:28:00+02:00,34
2018-07-01T01:36:00+02:00,33
2018-07-01T01:44:00+02:00,12
2018-07-01T01:52:00+02:00,22
2018-07-01T02:00:00+02:00,39
2018-07-01T02:08:00+02:00,11
2018-07-01T02:16:00+02:00,12
2018-07-01T02:24:00+02:00,21
2018-07-01T02:32:00+02:00,30
2018-07-01T02:40:00+02:00,21
2018-07-01T02:48:00+02:00,9
2018-07-01T02:56:00+02:00,32
2018-07-01T03:04:00+02:00,7
2018-07-01T03:12:00+02:00,15
2018-07-01T03:20:00+02:00,13
2018-07-01T03:28:00+02:00,7
2018-07-01T03:36:00+02:00,7
2018-07-01T03:44:00+02:00,11
2018-07-01T03:52:00+02:00,11
2018-07-01T04:00:00+02:00,7
2018-07-01T04:08:00+02:00,5
2018-07-01T04:16:00+02:00,14
2018-07-01T04:24:00+02:00,7
2018-07-01T04:32:00+02:00,10
2018-07-01T04:40:00+02:00,10
2018-07-01T04:48:00+02:00,17
2018-07-01T04:56:00+02:00,10
2018-07-01T05:04:00+02:00,19
2018-07-01T05:12:00+02:00,18
2018-07-01T05:20:00+02:00,19
2018-07-01T05:28:00+02:00,22
2018-07-01T05:36:00+02:00,12
2018-07-01T05:44:00+02:00,15
2018-07-01T05:52:00+02:00,22
2018-07-01T06:00:00+02:00,16
2018-07-01T06:08:00+02:00,51
2018-07-01T06:16:00+02:00,21
2018-07-01T06:24:00+02:00,35
2018-07-01T06:32:00+02:00,22
2018-07-01T06:40:00+02:00,23
2018-07-01T06:48:00+02:00,48
2018-07-01T06:56:00+02:00,37
2018-07-01T07:04:00+02:00,57
2018-07-01T07:12:00+02:00,46
2018-07-01T07:20:00+02:00,48
2018-07-01T07:28:00+02:00,50
2018-07-01T07:36:00+02:00,44
2018-07-01T07:44:00+02:00,69
2018-07-01T07:52:00+02:00,87
2018-07-01T08:00:00+02:00,44
